tail,private_from,private_basis,date_utc,airport,airport_name,city,region,country,first_heard_utc,last_heard_utc,first_heard_local,sources
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-09-10,KSDL,Scottsdale Airport,Scottsdale,US-AZ,US,2024-09-10T14:28:37.870000+00:00,2024-09-10T16:11:53.940000+00:00,2024-09-10 07:28,adsb-lol
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-09-10,KBJC,Rocky Mountain Metropolitan Airport,Denver,US-CO,US,2024-09-10T17:28:32.880000+00:00,2024-09-10T17:31:39.840000+00:00,2024-09-10 11:28,adsb-lol;airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-09-10,KBJC,Rocky Mountain Metropolitan Airport,Denver,US-CO,US,2024-09-10T20:37:52.370000+00:00,2024-09-10T21:17:53.030000+00:00,2024-09-10 14:37,adsb-lol;airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-09-10,KPHX,Phoenix Sky Harbor International Airport,Phoenix,US-AZ,US,2024-09-10T22:44:55.980000+00:00,2024-09-10T22:46:12.900000+00:00,2024-09-10 15:44,adsb-lol;airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-09-11,KPHX,Phoenix Sky Harbor International Airport,Phoenix,US-AZ,US,2024-09-11T13:14:32.750000+00:00,2024-09-11T15:04:13.310000+00:00,2024-09-11 06:14,adsb-lol;airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-09-11,KSDL,Scottsdale Airport,Scottsdale,US-AZ,US,2024-09-11T14:14:47.120000+00:00,2024-09-11T15:04:14.250000+00:00,2024-09-11 07:14,adsb-lol
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-09-11,KDAL,Dallas Love Field,Dallas,US-TX,US,2024-09-11T18:48:32.460000+00:00,2024-09-11T18:51:46.990000+00:00,2024-09-11 13:48,adsb-lol;airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-09-12,KDAL,Dallas Love Field,Dallas,US-TX,US,2024-09-12T01:38:04.050000+00:00,2024-09-12T01:38:44.790000+00:00,2024-09-11 20:38,adsb-lol;airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-09-12,KSDL,Scottsdale Airport,Scottsdale,US-AZ,US,2024-09-12T03:59:52.720000+00:00,2024-09-12T04:39:50.060000+00:00,2024-09-11 20:59,adsb-lol;airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-09-12,KPHX,Phoenix Sky Harbor International Airport,Phoenix,US-AZ,US,2024-09-12T15:21:13.750000+00:00,2024-09-12T16:29:58.140000+00:00,2024-09-12 08:21,adsb-lol;airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-09-13,KSDL,Scottsdale Airport,Scottsdale,US-AZ,US,2024-09-13T13:30:36.740000+00:00,2024-09-13T15:09:37.080000+00:00,2024-09-13 06:30,adsb-lol;airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-09-15,KSDL,Scottsdale Airport,Scottsdale,US-AZ,US,2024-09-15T04:33:09.400000+00:00,2024-09-15T04:35:38.950000+00:00,2024-09-14 21:33,adsb-lol;airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-09-15,KSDL,Scottsdale Airport,Scottsdale,US-AZ,US,2024-09-15T12:30:21.770000+00:00,2024-09-15T13:06:04.970000+00:00,2024-09-15 05:30,adsb-lol;airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-09-16,KPHX,Phoenix Sky Harbor International Airport,Phoenix,US-AZ,US,2024-09-16T01:17:13.840000+00:00,2024-09-16T01:17:32.020000+00:00,2024-09-15 18:17,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-09-16,KPHX,Phoenix Sky Harbor International Airport,Phoenix,US-AZ,US,2024-09-16T16:55:45.780000+00:00,2024-09-16T17:43:29.720000+00:00,2024-09-16 09:55,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-09-16,KPIR,Pierre Regional Airport,Pierre,US-SD,US,2024-09-16T19:35:05.310000+00:00,2024-09-16T19:35:05.310000+00:00,2024-09-16 14:35,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-09-17,KSDL,Scottsdale Airport,Scottsdale,US-AZ,US,2024-09-17T04:05:44.820000+00:00,2024-09-17T04:44:35.010000+00:00,2024-09-16 21:05,adsb-lol;airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-09-17,KPHX,Phoenix Sky Harbor International Airport,Phoenix,US-AZ,US,2024-09-17T13:03:43.150000+00:00,2024-09-17T13:29:41.720000+00:00,2024-09-17 06:03,adsb-lol;airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-09-17,KTEB,Teterboro Airport,Teterboro,US-NJ,US,2024-09-17T19:11:23.340000+00:00,2024-09-17T20:05:21.260000+00:00,2024-09-17 15:11,adsb-lol;airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-09-18,KSDL,Scottsdale Airport,Scottsdale,US-AZ,US,2024-09-18T01:12:17.610000+00:00,2024-09-18T01:14:14.010000+00:00,2024-09-17 18:12,adsb-lol;airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-09-18,KSDL,Scottsdale Airport,Scottsdale,US-AZ,US,2024-09-18T11:10:21.150000+00:00,2024-09-18T12:16:27.750000+00:00,2024-09-18 04:10,adsb-lol;airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-09-18,KAGC,Allegheny County Airport,Pittsburgh,US-PA,US,2024-09-18T15:39:34.120000+00:00,2024-09-18T15:41:21.390000+00:00,2024-09-18 11:39,adsb-lol;airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-09-18,KAGC,Allegheny County Airport,Pittsburgh,US-PA,US,2024-09-18T19:38:22.640000+00:00,2024-09-18T19:38:22.640000+00:00,2024-09-18 15:38,adsb-lol;airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-09-18,KPNE,Northeast Philadelphia Airport,Philadelphia,US-PA,US,2024-09-18T21:21:08.800000+00:00,2024-09-19T01:45:11.880000+00:00,2024-09-18 17:21,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-09-19,KUNV,State College Regional Airport,State College,US-PA,US,2024-09-19T18:15:38.990000+00:00,2024-09-19T18:19:25.350000+00:00,2024-09-19 14:15,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-09-20,KSDL,Scottsdale Airport,Scottsdale,US-AZ,US,2024-09-20T05:08:24.210000+00:00,2024-09-20T05:49:21.620000+00:00,2024-09-19 22:08,adsb-lol;airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-09-21,KSDL,Scottsdale Airport,Scottsdale,US-AZ,US,2024-09-21T19:40:49.170000+00:00,2024-09-21T21:36:56.350000+00:00,2024-09-21 12:40,adsb-lol;airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-09-21,KVNY,Van Nuys Airport,Van Nuys,US-CA,US,2024-09-21T22:45:04.620000+00:00,2024-09-21T22:46:19.390000+00:00,2024-09-21 15:45,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-09-22,KVNY,Van Nuys Airport,Van Nuys,US-CA,US,2024-09-22T04:58:19.970000+00:00,2024-09-22T05:05:30.550000+00:00,2024-09-21 21:58,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-09-22,KSDL,Scottsdale Airport,Scottsdale,US-AZ,US,2024-09-22T05:57:23.150000+00:00,2024-09-22T05:58:21.810000+00:00,2024-09-21 22:57,adsb-lol;airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-09-22,KSDL,Scottsdale Airport,Scottsdale,US-AZ,US,2024-09-22T19:03:27.230000+00:00,2024-09-22T19:36:05.160000+00:00,2024-09-22 12:03,adsb-lol;airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-09-23,KIAD,Washington Dulles International Airport,Dulles,US-VA,US,2024-09-23T01:03:45.880000+00:00,2024-09-23T02:01:16.560000+00:00,2024-09-22 21:03,adsb-lol;airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-09-23,KDAY,James M. Cox Dayton International Airport,Dayton,US-OH,US,2024-09-23T04:30:56.300000+00:00,2024-09-23T04:31:50.910000+00:00,2024-09-23 00:30,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-09-23,KLAS,Harry Reid International Airport,Las Vegas,US-NV,US,2024-09-23T18:12:20.910000+00:00,2024-09-23T18:55:03.950000+00:00,2024-09-23 11:12,adsb-lol
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-09-23,KPHX,Phoenix Sky Harbor International Airport,Phoenix,US-AZ,US,2024-09-23T18:15:10.930000+00:00,2024-09-23T19:43:23.250000+00:00,2024-09-23 11:15,adsb-lol;airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-09-26,KSDL,Scottsdale Airport,Scottsdale,US-AZ,US,2024-09-26T19:55:58.420000+00:00,2024-09-26T23:37:08.190000+00:00,2024-09-26 12:55,adsb-lol;airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-09-27,KSDL,Scottsdale Airport,Scottsdale,US-AZ,US,2024-09-27T04:10:27.910000+00:00,2024-09-27T05:49:59.030000+00:00,2024-09-26 21:10,adsb-lol;airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-09-30,KSDL,Scottsdale Airport,Scottsdale,US-AZ,US,2024-09-30T02:14:49.680000+00:00,2024-09-30T03:27:26.450000+00:00,2024-09-29 19:14,adsb-lol;airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-09-30,KMSO,Missoula Montana Airport,Missoula,US-MT,US,2024-09-30T05:32:08.330000+00:00,2024-09-30T05:32:08.330000+00:00,2024-09-29 23:32,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-09-30,KPHX,Phoenix Sky Harbor International Airport,Phoenix,US-AZ,US,2024-09-30T08:06:38.080000+00:00,2024-09-30T08:10:56.900000+00:00,2024-09-30 01:06,adsb-lol;airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-09-30,KPHX,Phoenix Sky Harbor International Airport,Phoenix,US-AZ,US,2024-09-30T18:15:14.430000+00:00,2024-09-30T18:24:00.130000+00:00,2024-09-30 11:15,adsb-lol;airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-09-30,KMSO,Missoula Montana Airport,Missoula,US-MT,US,2024-09-30T20:32:11.340000+00:00,2024-09-30T20:32:11.340000+00:00,2024-09-30 14:32,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-10-01,KSDL,Scottsdale Airport,Scottsdale,US-AZ,US,2024-10-01T00:48:58.330000+00:00,2024-10-01T00:50:27.510000+00:00,2024-09-30 17:48,adsb-lol;adsbexchange-samples;airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-10-01,KSDL,Scottsdale Airport,Scottsdale,US-AZ,US,2024-10-01T14:17:02.670000+00:00,2024-10-01T14:59:02.630000+00:00,2024-10-01 07:17,adsb-lol;adsbexchange-samples;airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-10-01,KCOE,Coeur D'Alene Airport - Pappy Boyington Field,Coeur d'Alene,US-ID,US,2024-10-01T17:16:15.090000+00:00,2024-10-01T18:24:48.970000+00:00,2024-10-01 11:16,adsb-lol;adsbexchange-samples;airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-10-01,KSDL,Scottsdale Airport,Scottsdale,US-AZ,US,2024-10-01T20:31:16.680000+00:00,2024-10-01T21:10:40.620000+00:00,2024-10-01 13:31,adsb-lol;adsbexchange-samples;airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-10-01,KADS,Addison Airport,Dallas,US-TX,US,2024-10-01T23:11:58.860000+00:00,2024-10-01T23:37:12.130000+00:00,2024-10-01 18:11,adsbexchange-samples
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-10-02,KPHX,Phoenix Sky Harbor International Airport,Phoenix,US-AZ,US,2024-10-02T01:52:14.940000+00:00,2024-10-02T01:55:45.980000+00:00,2024-10-01 18:52,adsb-lol;airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-10-03,KSDL,Scottsdale Airport,Scottsdale,US-AZ,US,2024-10-03T16:58:36.770000+00:00,2024-10-03T18:59:34.950000+00:00,2024-10-03 09:58,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-10-04,KSDL,Scottsdale Airport,Scottsdale,US-AZ,US,2024-10-04T03:21:08.150000+00:00,2024-10-04T03:22:40.170000+00:00,2024-10-03 20:21,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-10-04,KSDL,Scottsdale Airport,Scottsdale,US-AZ,US,2024-10-04T15:14:47.300000+00:00,2024-10-04T15:29:36.170000+00:00,2024-10-04 08:14,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-10-04,KSDL,Scottsdale Airport,Scottsdale,US-AZ,US,2024-10-04T20:58:02.200000+00:00,2024-10-04T21:47:46.640000+00:00,2024-10-04 13:58,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-10-05,KCOE,Coeur D'Alene Airport - Pappy Boyington Field,Coeur d'Alene,US-ID,US,2024-10-05T00:10:42.990000+00:00,2024-10-05T00:42:04.040000+00:00,2024-10-04 18:10,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-10-05,KPHX,Phoenix Sky Harbor International Airport,Phoenix,US-AZ,US,2024-10-05T02:50:49.760000+00:00,2024-10-05T02:51:41.040000+00:00,2024-10-04 19:50,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-10-06,KPHX,Phoenix Sky Harbor International Airport,Phoenix,US-AZ,US,2024-10-06T08:23:31.190000+00:00,2024-10-06T08:27:55.190000+00:00,2024-10-06 01:23,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-10-07,KPDX,Portland International Airport,Portland,US-OR,US,2024-10-07T17:55:27.450000+00:00,2024-10-07T17:57:57.260000+00:00,2024-10-07 10:55,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-10-07,KSDL,Scottsdale Airport,Scottsdale,US-AZ,US,2024-10-07T20:04:19.550000+00:00,2024-10-07T20:05:43.680000+00:00,2024-10-07 13:04,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-10-08,KSDL,Scottsdale Airport,Scottsdale,US-AZ,US,2024-10-08T02:35:40.540000+00:00,2024-10-08T03:24:57.980000+00:00,2024-10-07 19:35,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-10-08,KSDL,Scottsdale Airport,Scottsdale,US-AZ,US,2024-10-08T23:04:27.870000+00:00,2024-10-09T01:31:08.270000+00:00,2024-10-08 16:04,adsb-lol;airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-10-09,KSDL,Scottsdale Airport,Scottsdale,US-AZ,US,2024-10-09T12:40:33.180000+00:00,2024-10-09T13:17:41.270000+00:00,2024-10-09 05:40,adsb-lol;airplanes-live
